Name,Alias,IATA,ICAO,call_sign,Country,Active,child_price_rate,
Sky Express,\N,,SXP,EXPRESS SKY,Poland,N,0.3,
Dirgantara Air Service,\N,AW,DIR,DIRGANTARA,Indonesia,N,0.3,
Discover Air,\N,,DCV,DISCOVER,United States,N,0.3,
Discovery Airways,\N,DH,DVA,DISCOVERY AIRWAYS,United States,N,0.3,
Dispatch Services,\N,,XDS,,United States,N,0.3,
Dix Aviation,\N,,DIX,DIX FLIGHT,Germany,N,0.3,
Dixie Airways,\N,,DEE,TACAIR,United States,N,0.3,
Djibouti Airlines,\N,D8,DJB,DJIBOUTI AIR,Djibouti,Y,0.3,
Dniproavia,\N,,UDN,DNIEPRO,Ukraine,Y,0.3,
Flying Dolphin Airlines,\N,,FDN,FLYING DOLPHIN,United Arab Emirates,N,0.3,
Dolphin Express Airlines,\N,,IXX,ISLAND EXPRESS,United States,N,0.3,
Dome Petroleum,\N,,DPL,DOME,Canada,N,0.3,
Dominguez Toledo (Grupo Mayoral),\N,,MYO,MAYORAL,Spain,N,0.3,
Dominicana de Aviaci,\N,DO,DOA,DOMINICANA,Dominican Republic,Y,0.3,
Domodedovo Airlines,\N,E3,DMO,DOMODEDOVO,Russia,Y,0.3,
Don Avia,\N,,DVB,DONSEBAI,Kazakhstan,N,0.3,
Donair Flying Club,\N,,DON,DONAIR,United Kingdom,N,0.3,
DonbassAero,\N,5D,UDC,DONBASS AERO,Ukraine,Y,0.3,
Dorado Air,\N,,DAD,DORADO AIR,Dominican Republic,N,0.3,
Dornier,\N,,DOR,DORNIER,Germany,N,0.3,
Dornier Aviation Nigeria,\N,,DAV,DANA AIR,Nigeria,N,0.3,
Dos Mundos,\N,,DOM,DOS MUNDOS,Dominican Republic,N,0.3,
Dragonair,\N,KA,HDA, Hong Kong Dragon Airlines,DRAGON,Y,0.3,
Dreamcatcher Airways,\N,,DCA,DREAM CATCHER,United Kingdom,N,0.3,
Druk Air,\N,KB,DRK,ROYAL BHUTAN,Bhutan,Y,0.3,
Drummond Island Air,\N,,DRE,MICHIGAN,United States,N,0.3,
Dubai Airwing,\N,,DUB,DUBAI,United Arab Emirates,N,0.3,
Dubrovnik Air,\N,,DBK,SEAGULL,Croatia,Y,0.3,
Ducair,\N,,DUK,LION KING,Luxembourg,N,0.3,
Duchess of Britany (Jersey) Limited,\N,,DBJ,DUCHESS,United Kingdom,N,0.3,
UK Royal/HRH Duke of York,\N,,LPD,LEOPARD,United Kingdom,N,0.3,
Dun'Air,\N,,DUN,DUNAIR,Mauritania,N,0.3,
Duncan Aviation,\N,,PHD,PANHANDLE,United States,N,0.3,
Dunyaya Bakis Hava Tasimaciligi,\N,,VVF,WORLDFOCUS,Turkey,N,0.3,
Duo Airways,\N,,DUO,FLY DUO,United Kingdom,N,0.3,
Durango Jet,\N,,DJE,DURANGO JET,Mexico,N,0.3,
Dutch Antilles Express,\N,,DNL,DUTCH ANTILLES,Netherlands Antilles,Y,0.3,
Dutch Caribbean Express,\N,,DCE,DUTCH CARIBBEAN,Netherlands Antilles,N,0.3,
Dutchbird,\N,,DBR,DUTCHBIRD,Netherlands,N,0.3,
Dwyer Aircraft Services,\N,,DFS,DWYAIR,United States,N,0.3,
Dynair Services,\N,,XDY,,United States,N,0.3,
Dynamair Aviation,\N,,DNR,DYNAMAIR,Canada,N,0.3,
Dynamic Air,\N,,DYE,DYNAMIC,Netherlands,N,0.3,
dba,\N,DI,BAG,SPEEDWAY,Germany,Y,0.3,
E H Darby Aviation,\N,,EHD,PLATINUM AIR,United States,N,0.3,
Electronic Data Systems,\N,1C,,,Switzerland,N,0.3,
Electronic Data Systems,\N,,1Y,,,N,0.3,
EAA Escola De Aviacao Aerocondor,\N,,EAD,AERO-ESCOLA,Portugal,N,0.3,
Executive Airlines Services,\N,,EXW,ECHOLINE,Nigeria,N,0.3,
EFAOS- Agencia De Viagens e Turismo,\N,,EFS,EFAOS,Angola,N,0.3,
EFD Eisele Flugdienst,\N,,EFD,EVER FLIGHT,Germany,N,0.3,
EFS-Flugservice,\N,,FSD,FLUGSERVICE,Germany,N,0.3,
EIS Aircraft,\N,,EIS,COOL,Germany,N,0.3,
EPAG Groupe Air France,\N,,IAG,EPAG,France,N,0.3,
ESI Eliservizi Italiani,\N,,ESI,ELISERVIZI,Italy,N,0.3,
EU Airways,\N,,EUY,EUROAIRWAYS,Ireland,N,0.3,
EUjet,\N,VE,EUJ,UNION JET,Ireland,N,0.3,
EVA Air,\N,BR,EVA,EVA,Taiwan,Y,0.3,
Eagle Aero,\N,,ICR,ICARUS FLIGHTS,United States,N,0.3,
Eagle Air,\N,,EGR,EAGLE SIERRA,Sierra Leone,N,0.3,
Eagle Air,\N,H7,,,Uganda,Y,0.3,
Eagle Air Company,\N,,EGX,THAI EAGLE,Thailand,N,0.3,
Eagle Air Iceland,\N,,FEI,ARCTIC EAGLE,Iceland,N,0.3,
Eagle Aviation,\N,,EGU,AFRICAN EAGLE,Uganda,N,0.3,
Eagle Aviation,\N,,GYP,GYPSY,United Kingdom,N,0.3,
Eagle Aviation France,\N,,EGN,FRENCH EAGLE,France,N,0.3,
Eagle International,\N,,SEG,SEN-EAGLE,Senegal,N,0.3,
Eagle Jet Charter,\N,,EGJ,EAGLE JET,United States,N,0.3,
Eaglemed (Ballard Aviation),\N,,EMD,EAGLEMED,United States,N,0.3,
Earth Airlines Services,\N,,ERX,EARTH AIR,Nigeria,N,0.3,
East African,\N,QU,UGX,CRANE,Uganda,Y,0.3,
East African Safari Air,\N,S9,HSA,DUMA,Kenya,N,0.3,
East African Safari Air Express,\N,,EXZ,TWIGA,Kenya,N,0.3,
East Asia Airlines,\N,,EMU,,Macao,N,0.3,
East Coast Airways,\N,,ECT,EASTWAY,South Africa,N,0.3,
East Coast Jets,\N,,ECJ,EASTCOAST JET,United States,N,0.3,
East Hampton Aire,\N,,EHA,AIRE HAMPTON,United States,N,0.3,
East Kansas City Aviation,\N,,EKC,BLUE GOOSE,United States,N,0.3,
East Midlands Helicopters,\N,,CTK,COSTOCK,United Kingdom,N,0.3,
East Star Airlines,\N,,DXH,EAST STAR,China,N,0.3,
East-West Airlines,\N,,EWA,EASTWEST,Australia,N,0.3,
Eastern Air,\N,,EAZ,EASAIR,Zambia,N,0.3,
Eastern Air Executive,\N,,EAX,EASTEX,United Kingdom,N,0.3,
Eastern Airways,\N,T3,EZE,EASTFLIGHT,United Kingdom,Y,0.3,
Eastern Australia Airlines,\N,,EAQ,,Australia,N,0.3,
Eastern Carolina Aviation,\N,,ECI,EASTERN CAROLINA,United States,N,0.3,
Eastern Executive Air Charter,\N,,GNS,GENESIS,United Kingdom,N,0.3,
Eastern Express,\N,,LIS,LARISA,Kazakhstan,N,0.3,
Eastern Metro Express,\N,,EME,EMAIR,United States,N,0.3,
Eastern Pacific Aviation,\N,,EPB,EAST PAC,Canada,N,0.3,
Eastern Sky Jets,\N,,ESJ,EASTERN SKYJETS,United Arab Emirates,N,0.3,
Eastland Air,\N,DK,ELA,,Australia,Y,0.3,
Eastwind Airlines,\N,W9,SGR,STINGER,United States,N,0.3,
Easy Link Aviation Services,\N,,FYE,FLYME,Nigeria,N,0.3,
Eckles Aircraft,\N,,CMN,CIMMARON AIRE,United States,N,0.3,
Eclipse Aviation,\N,,EJT,ECLIPSE JET,United States,N,0.3,
Eco Air,\N,,ECQ,SKYBRIDGE,Nigeria,N,0.3,
Ecoair,\N,,DEI,,Algeria,N,0.3,
Ecomex Air Cargo,\N,,ECX,AIR ECOMEX,Angola,N,0.3,
Ecotour,\N,,ECD,ECOTOUR,Mexico,N,0.3,
Ecoturistica de Xcalak,\N,,XCC,XCALAK,Mexico,N,0.3,
Ecuatoguineana De Aviacion (EGA),\N,,ECV,EQUATOGUINEA,Equatorial Guinea,N,0.3,
Ecuatorial Cargo,\N,,EQC,ECUA-CARGO,Equatorial Guinea,N,0.3,
Ecuavia,\N,,ECU,ECUAVIA,Ecuador,Y,0.3,
Edelweiss Air,\N,WK,EDW,EDELWEISS,Switzerland,Y,0.3,
Edgartown Air,\N,,SLO,SLOW,United States,N,0.3,
Edinburgh Air Charter,\N,,EDC,SALTIRE,United Kingdom,N,0.3,
Edwards Jet Center of Montana,\N,,EDJ,EDWARDS,United States,N,0.3,
Efata Papua Airlines,\N,,EIJ,EFATA,Indonesia,N,0.3,
Egyptair,\N,MS,MSR,EGYPTAIR,Egypt,Y,0.3,
Egyptair Cargo,\N,,MSX,EGYPTAIR CARGO,Egypt,N,0.3,
Egyptian Air Force,\N,,EGY,,Egypt,N,0.3,
Egyptian Aviation,\N,,EJX,,Egypt,N,0.3,
Egyptian Aviation Company,\N,,EMA,,Egypt,N,0.3,
Ei Air Exports,\N,,EIX,AIR EXPORTS,Ireland,N,0.3,
Eirjet,\N,,EIR,EIRJET,Ireland,N,0.3,
El Al Israel Airlines,\N,LY,ELY,ELAL,Israel,Y,0.3,
El Caminante Taxi Aereo,\N,,CMX,EL CAMINANTE,Mexico,N,0.3,
El Quilada International Aviation,\N,,GLQ,QUILADA,Sudan,N,0.3,
El Sal Air,\N,,ELS,EL SAL,El Salvador,N,0.3,
El Sol De America,\N,,ESC,SOLAMERICA,Venezuela,N,0.3,
El-Buraq Air Transport,\N,UZ,BRQ,BURAQAIR,Libya,Y,0.3,
Elan Express,\N,,ELX,ELAN,United States,N,0.3,
Elbe Air Transport,\N,,LBR,MOTION,Germany,N,0.3,
Elbrus-Avia Air Enterprise,\N,,NLK,ELAVIA,Russia,N,0.3,
Eldinder Aviation,\N,,DND,DINDER,Sudan,N,0.3,
Elicar,\N,,PDV,ELICAR,Italy,N,0.3,
Elidolomiti,\N,,EDO,ELIDOLOMITI,Italy,N,0.3,
Elieuro,\N,,ELB,ELILOBARDIA,Italy,N,0.3,
Elifriulia,\N,,EFG,ELIFRIULIA,Italy,N,0.3,
Elilario Italia,\N,,ELH,LARIO,Italy,N,0.3,
Elilombarda,\N,,EOA,LOMBARDA,Italy,N,0.3,
Elimediterranea,\N,,MEE,ELIMEDITERRANEA,Italy,N,0.3,
Elios,\N,,VUL,ELIOS,Italy,N,0.3,
Elipiu',\N,,IEP,ELIPIU,Italy,N,0.3,
Elisra Airlines,\N,,RSA,ESRA,Sudan,N,0.3,
Elite Air,\N,,EAI,ELAIR,Togo,N,0.3,
Elite Jets,\N,,EJD,ELITE DUBAI,United Arab Emirates,N,0.3,
Elitellina,\N,,FGS,ELITELLINA,Italy,N,0.3,
Elliott Aviation,\N,,ELT,ELLIOT,United States,N,0.3,
Elmagal Aviation Services,\N,,MGG,ELMAGAL,Sudan,N,0.3,
Elrom Aviation and Investments,\N,,ELR,,Israel,N,0.3,
Embassy Airlines,\N,,EAM,EMBASSY AIR,Nigeria,N,0.3,
Embassy Freight Company,\N,,EFT,EMBASSY FREIGHT,United States,N,0.3,
Empresa Brasileira De Aeronautica,\N,,EMB,EMBRAER,Brazil,N,0.3,
Embry-Riddle Aeronautical University,\N,,XSL,SATSLAB,United States,N,0.3,
Emerald Airways,\N,,JEM,GEMSTONE,United Kingdom,N,0.3,
Emery Worldwide Airlines,\N,,EWW,EMERY,United States,N,0.3,
Emetebe,\N,,EMT,EMETEBE,Ecuador,N,0.3,
Emirates,Emirates Airlines,EK,UAE,EMIRATES,United Arab Emirates,Y,0.3,
Emoyeni Air Charter,\N,,SBC,SABIAN AIR,South Africa,N,0.3,
Empire Air Service,\N,,EMP,EMPIRE,United States,N,0.3,
Empire Airlines,\N,EM,CFS,EMPIRE AIR,United States,N,0.3,
Empire Aviation Services,\N,,MPR,,Nigeria,N,0.3,
Empire Test Pilots' School,\N,,ETP,TESTER,United Kingdom,N,0.3,
Empresa (Aero Uruguay),\N,,AUO, S.A.,UNIFORM OSCAR,N,0.3,
Empresa Aero-Servicios Parrague,\N,,PRG,ASPAR,Chile,N,0.3,
Empresa Aerocaribbean,\N,,CRN,AEROCARIBBEAN,Cuba,N,0.3,
Empresa Aviacion Interamericana,\N,,VNA,EBBA,Uruguay,N,0.3,
Empresa Ecuatoriana De Aviacion,\N,EU,EEA,ECUATORIANA,Ecuador,Y,0.3,
Empresa Nacional De Servicios Aereos,\N,,CNI,SERAER,Cuba,N,0.3,
Empresa Venezolana,\N,,VNE,VENEZOLANA,Venezuela,N,0.3,
Empresa de Aviacion Aerogaviota,\N,,GTV,GAVIOTA,Cuba,N,0.3,
Empressa Brasileira de Infra-Estrutura Aeroportuaria-Infraero,\N,,XLT,INFRAERO,Brazil,N,0.3,
Endecots,\N,,ENC,ENDECOTS,Ecuador,N,0.3,
Enimex,\N,,ENI,ENIMEX,Estonia,N,0.3,
Enkor JSC,\N,G8,ENK,ENKOR,Russia]],N,0.3,
Enrique Gleisner Vivanco,\N,,EGV,GLEISNER,Chile,N,0.3,
Ensenada Vuelos Especiales,\N,,ESE,ENSENADA ESPECIAL,Mexico,N,0.3,
Entergy Services,\N,,ENS,ENTERGY SHUTTLE,United States,N,0.3,
Enterprise World Airways,\N,,EWS,WORLD ENTERPRISE,Democratic Republic of the Congo,N,0.3,
Eos Airlines,\N,E0,ESS,NEW DAWN,United States,N,0.3,
Equaflight Service,\N,,EKA,EQUAFLIGHT,Republic of the Congo,N,0.3,
Equatair Air Services (Zambia),\N,,EQZ,ZAMBIA CARGO,Zambia,N,0.3,
Equatorial Airlines,\N,,EQT,,Equatorial Guinea,N,0.3,
Era Helicopters,\N,,ERH,ERAH,United States,N,0.3,
Eram Air,\N,,IRY,ERAM AIR,Iran,N,0.3,
Erfoto,\N,,ERF,ERFOTO,Portugal,N,0.3,
Erie Airways,\N,,ERE,AIR ERIE,United States,N,0.3,
Eritrean Airlines,\N,B8,ERT,ERITREAN,Eritrea,Y,0.3,
Escuela De Pilotos Are Aviacion,\N,,CTV,ARE AVIACION,Spain,N,0.3,
Espace Aviation Services,\N,,EPC,ESPACE,Democratic Republic of the Congo,N,0.3,
Esso Resources Canada,\N,,ERC,ESSO,Canada,N,0.3,
Estafeta Carga Aerea,\N,E7,ESF,,Mexico,N,0.3,
Estonian Air,\N,OV,ELL,ESTONIAN,Estonia,Y,0.3,
Estrellas Del Aire,\N,,ETA,ESTRELLAS,Mexico,N,0.3,
Ethiopian Airlines,\N,ET,ETH,ETHIOPIAN,Ethiopia,Y,0.3,
Eti 2000,\N,,MJM,ELCO ETI,Italy,N,0.3,
Etihad Airways,\N,EY,ETD,ETIHAD,United Arab Emirates,Y,0.3,
Etram Air Wing,\N,,ETM,ETRAM,Angola,N,0.3,
Euraviation,\N,,EVN,EURAVIATION,Italy,N,0.3,
Euro Continental AIE,\N,,ECN,EURO CONTINENTAL,Spain,N,0.3,
Euro Exec Express,\N,RZ,,,Sweden,Y,0.3,
Euro Sun,\N,,ESN,EURO SUN,Turkey,N,0.3,
Euro-Asia Air,\N,,EAK,EAKAZ,Kazakhstan,N,0.3,
Euro-Asia Air International,\N,,KZE,KAZEUR,Kazakhstan,N,0.3,
EuroAtlantic Airways,\N,,MMZ,EUROATLANTIC,Portugal,N,0.3,
EuroJet Aviation,\N,,GOJ,GOJET,United Kingdom,N,0.3,
Euroair,\N,,EUP,EUROSTAR,Greece,N,0.3,
Euroamerican Air,\N,,EUU,EUROAMERICAN,Uruguay,N,0.3,
Euroceltic Airways,\N,,ECY,ECHELON,United Kingdom,N,0.3,
Eurocontrol,\N,,EUC,,Belgium,N,0.3,
Eurocopter,\N,,ECF,EUROCOPTER,France,N,0.3,
Eurocypria Airlines,\N,UI,ECA,EUROCYPRIA,Cyprus,Y,0.3,
Eurofly,\N,,EEZ,E-FLY,Italy,N,0.3,
Eurofly Service,\N,GJ,EEU,EUROFLY,Italy,Y,0.3,
Euroguineana de Aviacion,\N,,EUG,EUROGUINEA,Equatorial Guinea,N,0.3,
Eurojet Italia,\N,,ERJ,JET ITALIA,Italy,N,0.3,
Eurojet Limited,\N,,JLN,JET LINE,Malta,N,0.3,
Eurojet Romania,\N,,RDP,JET-ARROW,Romania,N,0.3,
Eurojet Servis,\N,,EJS,EEJAY SERVICE,Czech Republic,N,0.3,
Eurolot,\N,K2,ELO,EUROLOT,Poland,Y,0.3,
Euromanx Airways,\N,3W,EMX,EUROMANX,Austria,N,0.3,
Europe Air Lines,\N,,GED,LANGUEDOC,France,N,0.3,
Europe Airpost,\N,,FPO,FRENCH POST,France,N,0.3,
European 2000 Airlines,\N,,EUT,FIESTA,Malta,N,0.3,
European Aeronautical Group UK,\N,,EAG,,United Kingdom,N,0.3,
European Air Express,\N,EA,EAL,STAR WING,Germany,Y,0.3,
European Air Transport,\N,QY,BCS,EUROTRANS,Belgium,N,0.3,
European Aviation Air Charter,\N,E7,EAF,EUROCHARTER,United Kingdom,N,0.3,
European Business Jets,\N,,EBJ,,United Kingdom,N,0.3,
European Coastal Airlines,\N,,ECB,COASTAL CLIPPER,Croatia,N,0.3,
European Executive,\N,,ETV,EURO EXEC,United Kingdom,N,0.3,
European Executive Express,\N,,EXC,ECHO EXPRESS,Sweden,N,0.3,
Eurosense,\N,,EBG,EUROSENSE,Bulgaria,N,0.3,
Euroskylink,\N,,ESX,CATFISH,United Kingdom,N,0.3,
Eurowings,\N,EW,EWG,EUROWINGS,Germany,Y,0.3,
Evergreen International Airlines,\N,EZ,EIA,EVERGREEN,United States,Y,0.3,
Everts Air Alaska/Everts Air Cargo,\N,,VTS,EVERTS,United States,N,0.3,
Examiner Training Agency,\N,,EMN,AGENCY,United Kingdom,N,0.3,
Excel Airways,\N,JN,XLA,EXPO,United Kingdom,Y,0.3,
Excel Charter,\N,,XEL,HELI EXCEL,United Kingdom,Y,0.3,
Excellent Air,\N,,GZA,EXCELLENT AIR,Germany,N,0.3,
Execair Aviation,\N,MB,EXA,CANADIAN EXECAIRE,Canada,N,0.3,
Execujet Charter,\N,,VCN,AVCON,Switzerland,N,0.3,
Execujet Middle East,\N,,EJO,MIDJET,United Arab Emirates,N,0.3,
Execujet Scandinavia,\N,,VMP,VAMPIRE,Denmark,N,0.3,
Executive Aerospace,\N,,EAS,AEROSPACE,South Africa,N,0.3,
Executive Air,\N,,LFL,LIFE FLIGHT,Zimbabwe,N,0.3,
Executive Air Charter,\N,,EAC,EXECAIR,United States,N,0.3,
Executive Air Fleet,\N,,XAF,,United States,N,0.3,
Executive Aircraft Charter and Charter Services,\N,,ECS,ECHO,Ireland,N,0.3,
Executive Aircraft Services,\N,,XAH,,United Kingdom,N,0.3,
Executive Airlines,\N,OW,EXK,EXECUTIVE EAGLE,United States,N,0.3,
Executive Airlines,\N,,EXU,SACAIR,Spain,N,0.3,
Executive Aviation Services,\N,,JTR,JESTER,United Kingdom,N,0.3,
Executive Flight,\N,,EXE,EXEC,United States,N,0.3,
Executive Flight Operations Ontario Government,\N,,TRI,TRILLIUM,Canada,N,0.3,
Executive Jet Charter,\N,,EXJ,,United Kingdom,N,0.3,
Executive Jet Management,\N,,EJM,JET SPEED,United States,N,0.3,
Executive Turbine Aviation,\N,,TEA,TRAVELMAX,South Africa,N,0.3,
Eximflight,\N,,EXF,EXIMFLIGHT,Mexico,N,0.3,
Exin,\N,,EXN,EXIN,Poland,N,0.3,
Expertos En Carga,\N,,EXR,EXPERTOS ENCARGA,Mexico,N,0.3,
Expo Aviation,\N,8D,EXV,EXPOAVIA,Sri Lanka,N,0.3,
Express Air,\N,,FXA,EFFEX,United States,N,0.3,
Express International Cargo,\N,,EIC,EXCARGO,S,N,0.3,
Express Line Aircompany,\N,,XPL,EXPRESSLINE,United States,N,0.3,
Express Net Airlines,\N,,XNA,EXPRESSNET,United States,N,0.3,
Express One International,\N,EO,LHN,LONGHORN,United States,Y,0.3,
Express Tours,\N,,XTO,EXPRESS TOURS,Canada,N,0.3,
ExpressJet,\N,XE,BTA,JET LINK,United States,Y,0.3,
Exxavia Limited,\N,,JTM,SKYMAN,Ireland,N,0.3,
easyJet,EasyJet Airline,U2,EZY,EASY,United Kingdom,Y,0.3,
NetJets,\N,,EJA,,United States,N,0.3,
F.S. Air Service,\N,,EYE,SOCKEYE,United States,N,0.3,
FAI Airservice,\N,,IFA,RED ANGLE,Germany,N,0.3,
FINFO Flight Inspection Aircraft,\N,,FLC,FLIGHT CHECK,United States,N,0.3,
FLM Aviation Mohrdieck,\N,,FKI,KIEL AIR,Germany,N,0.3,
FLTPLAN,\N,,DCM,DOT COM,United States,N,0.3,
FLowair Aviation,\N,,FLW,QUICKFLOW,France,N,0.3,
FMG Verkehrsfliegerschule Flughafen Paderborn-Lippstadt,\N,,FMG,HUSKY,Germany,N,0.3,
FR Aviation,\N,,FRA,RUSHTON,United Kingdom,N,0.3,
FSB Flugservice & Development,\N,,FSB,SEABIRD,Germany,N,0.3,
FSH Luftfahrtunternehmen,\N,,LEJ,LEIPZIG FAIR,Germany,N,0.3,
Fab Air,\N,,FBA,FAB AIR,Kyrgyzstan,N,0.3,
Facts Air,\N,,FCS,MEXFACTS,Mexico,N,0.3,
Fair Aviation,\N,,FAV,FAIRAVIA,South Africa,N,0.3,
Fair Wind Air Charter,\N,,FWD,FAIR WIND,United Arab Emirates,N,0.3,
Fairlines,\N,,FLS,FAIRLINE,Netherlands,N,0.3,
Fairoaks Flight Centre,\N,,FFC,FAIROAKS,United Kingdom,N,0.3,
Fairways Corporation,\N,,FWY,FAIRWAYS,United States,N,0.3,
Falcon Air,\N,,FCN,FALCON,Sweden,N,0.3,
Falcon Air,\N,,FAR,FALCAIR,Slovenia,N,0.3,
Falcon Air Express,\N,,FAO,PANTHER,United States,N,0.3,
Falcon Airline,\N,,FAU,FALCON AIRLINE,Nigeria,N,0.3,
Falcon Aviation,\N,IH,,,Sweden,N,0.3,
Falcon Aviation Services,\N,,FVS,FALCON AVIATION,United Arab Emirates,N,0.3,
Falcon Jet Centre,\N,,FJC,FALCONJET,United Kingdom,N,0.3,
Falwell Aviation,\N,,FAW,FALWELL,United States,N,0.3,
Far Eastern Air Transport,\N,EF,EFA,Far Eastern,Taiwan,Y,0.3,
Farmingdale State University,\N,,FDL,FARMINGDALE STATE,United States,N,0.3,
Farnair Hungary,\N,,FAH,BLUE STRIP,Hungary,N,0.3,
Farnair Netherlands,\N,,FRN,FARNED,Netherlands,N,0.3,
Farnair Switzerland,\N,,FAT,FARNER,Switzerland,N,0.3,
Farnas Aviation Services,\N,,RAF,FARNAS,Sudan,N,0.3,
Faroecopter,\N,,HBL,HELIBLUE,Denmark,N,0.3,
Faroejet,\N,F6,RCK,ROCKROSE,Faroe Islands,N,0.3,
Farwest Airlines,\N,,FRW,FARWEST,United States,N,0.3,
Faso Airways,\N,F3,FSW,FASO,Burkina Faso,N,0.3,
Fast Helicopters,\N,,FHL,FINDON,United Kingdom,N,0.3,
Fayban Air Services,\N,,FAY,FAYBAN AIR,Nigeria,N,0.3,
Fayetteville Flying Service and Scheduled Skyways System,\N,,SKM,SKYTEM,United States,N,0.3,
Federal Air,\N,,FDR,FEDAIR,South Africa,N,0.3,
Federal Airlines,\N,,FLL,FEDERAL AIRLINES,Sweden,N,0.3,
Federal Armed Forces,\N,,DCN,DIPLOMATIC CLEARANCE,Germany,N,0.3,
Federal Armored Service,\N,,FRM,FEDARM,United States,N,0.3,
Federal Aviation Administration,\N,,NHK,NIGHTHAWK,United States,N,0.3,
Federal Express,\N,FX,FDX,FEDEX,United States,N,0.3,
Feniks Airline,\N,,FNK,AURIKA,Kazakhstan,N,0.3,
Feria Aviacion,\N,,FER,FERIA,Spain,N,0.3,
Fika Salaama Airlines,\N,N8,HGK,SALAAMA,Uganda,N,0.3,
Finalair Congo,\N,4S,FNC,FINALAIR CONGO,Republic of the Congo,N,0.3,
Financial Airxpress,\N,,FAK,FACTS,United States,N,0.3,
Fine Airlines,\N,,FBF,FINE AIR,United States,N,0.3,
Finist'air,\N,,FTR,FINISTAIR,France,N,0.3,
Finnair,\N,AY,FIN,FINNAIR,Finland,Y,0.3,
Finncomm Airlines,\N,FC,WBA,WESTBIRD,Finland,Y,0.3,
Finnish Air Force,\N,,FNF,FINNFORCE,Finland,N,0.3,
Firefly,\N,FY,FFM,FIREFLY,Malaysia,Y,0.3,
First Air,\N,7F,FAB,,Canada,Y,0.3,
First Air Transport,\N,,JRF,,Japan,N,0.3,
First Cambodia Airlines,\N,,FCC,FIRST CAMBODIA,Cambodia,N,0.3,
First Choice Airways,\N,DP,FCA,JETSET,United Kingdom,Y,0.3,
First City Air,\N,,MBL,FIRST CITY,United Kingdom,N,0.3,
First Flying Squadron,\N,,GGA,JAWJA,United States,N,0.3,
First Line Air,\N,,FIR,FIRSTLINE AIR,Sierra Leone,N,0.3,
First Sabre,\N,,FTS,FIRST SABRE,Mexico,N,0.3,
Fischer Air,\N,8F,FFR,FISCHER,Czech Republic,N,0.3,
Fischer Air Polska,\N,,FFP,FLYING FISH,Poland,N,0.3,
Flagship Express Services,\N,,FSX,FLAG,United States,N,0.3,
Flair Airlines,\N,,FLE,FLAIR,Canada,N,0.3,
Flamenco Airways,\N,,WAF,FLAMENCO,United States,N,0.3,
Flamingo Air,\N,,FMR,FLAMINGO AIR,United States,N,0.3,
Flamingo Air-Line,\N,,FLN,ILIAS,Kazakhstan,N,0.3,
Flash Airlines,\N,,FSH,FLASH,Egypt,N,0.3,
Fleet Requirements Air Direction Unit,\N,,BWY,BROADWAY,United Kingdom,N,0.3,
Fleetair,\N,,FLR,FLEETAIR,South Africa,N,0.3,
Flexair,\N,,FXY,FLEXY,Netherlands,N,0.3,
Flexflight,\N,,FXT,,Denmark,N,0.3,
Flight Alaska,\N,,TUD,TUNDRA,United States,N,0.3,
Flight Calibration Service,\N,,FCK,NAV CHECKER,Germany,N,0.3,
Flight Centre Victoria,\N,,FCV,NAVAIR,Canada,N,0.3,
Flight Corporation,\N,,FCP,FLIGHTCORP,New Zealand,N,0.3,
Flight Dispatch Services,\N,,FDP,,Poland,N,0.3,
Flight Express,\N,,FLX,FLIGHT EXPRESS,United States,N,0.3,
Flight Inspection Center of the General Administration of Civil Aviation in China,\N,,CFI,CHINA JET,China,N,0.3,
Flight Inspections and Systems,\N,,LTS,SPECAIR,Russia,N,0.3,
Flight International,\N,,IVJ,INVADER JACK,United States,N,0.3,
Flight Line,\N,,MIT,MATCO,United States,N,0.3,
Flight Ops International,\N,,FOI,,United States,N,0.3,
Flight Options,\N,,OPT,OPTIONS,United States,N,0.3,
Flight Precision Limited,\N,,CLB,CALIBRATOR,United Kingdom,N,0.3,
Flight Safety Limited,\N,,FSL,FLIGHTSAFETY,United Kingdom,N,0.3,
Flight Support Sweden,\N,,FSU,,Sweden,N,0.3,
Flight Trac,\N,,CCK,CABLE CHECK,United States,N,0.3,
Flight Training Europe,\N,,AYR,CYGNET,Spain,N,0.3,
Flight West Airlines,\N,,FWQ,,Australia,N,0.3,
Flight-Ops International,\N,,KLO,KLONDIKE,Canada,N,0.3,
Flightcraft,\N,,CSK,CASCADE,United States,N,0.3,
Flightexec,\N,,FEX,FLIGHTEXEC,Canada,N,0.3,
Flightline,\N,B5,FLT,FLIGHTLINE,United Kingdom,Y,0.3,
Flightpass Limited,\N,,FPS,FLIGHTPASS,United Kingdom,N,0.3,
Flightstar Corporation,\N,,FSR,FLIGHTSTAR,United States,N,0.3,
Flightworks,\N,,KDZ,KUDZU,United States,N,0.3,
Flint Aviation Services,\N,,FAZ,FLINT AIR,United States,N,0.3,
Florida Air,\N,,OJY,OHJAY,United States,N,0.3,
Florida Coastal Airlines,\N,PA,FCL,FLORIDA COASTAL,United States,N,0.3,
Florida Department of Agriculture,\N,,FFS,FORESTRY,United States,N,0.3,
Florida Jet Service,\N,,FJS,FLORIDAJET,United States,N,0.3,
Florida West International Airways,\N,RF,FWL,FLO WEST,United States,Y,0.3,
Flugdienst Fehlhaber,\N,,FFG,WITCHCRAFT,Germany,N,0.3,
